ch_camo_mastery_shotgun,CHALLENGE_CAMO_MASTERY_SHOTGUN,CHALLENGE_CAMO_MASTERY_CLASS_DESC,ui_challenge_shotguns,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_camo_mastery_sniper,CHALLENGE_CAMO_MASTERY_SNIPER,CHALLENGE_CAMO_MASTERY_CLASS_DESC,ui_challenge_sniper_rifles,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_camo_mastery_heavy,CHALLENGE_CAMO_MASTERY_HEAVY,CHALLENGE_CAMO_MASTERY_CLASS_DESC,ui_challenge_heavy_weapons,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_camo_mastery_pistol,CHALLENGE_CAMO_MASTERY_PISTOL,CHALLENGE_CAMO_MASTERY_CLASS_DESC,ui_challenge_pistols,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_camo_mastery_launcher,CHALLENGE_CAMO_MASTERY_LAUNCHER,CHALLENGE_CAMO_MASTERY_CLASS_DESC,ui_challenge_launchers,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_camo_mastery_special,CHALLENGE_CAMO_MASTERY_SPECIAL,CHALLENGE_CAMO_MASTERY_CLASS_DESC,ui_challenge_special_weapons,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_camo_mastery,CHALLENGE_CAMO_MASTERY,CHALLENGE_CAMO_MASTERY_ALL_DESC,ui_challenge_weapon_challenges,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_attach_kill_opticsreddot,CHALLENGE_RETICLE_KILLS_REDDOT,CHALLENGE_RETICLE_KILLS_DESC,ui_challenge_attachments,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_attach_kill_variablereddot,CHALLENGE_RETICLE_KILLS_VARIABLEDOT,CHALLENGE_RETICLE_KILLS_DESC,ui_challenge_attachments,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_attach_kill_opticseotech,CHALLENGE_RETICLE_KILLS_AUTOFOCUS,CHALLENGE_RETICLE_KILLS_DESC,ui_challenge_attachments,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_attach_kill_opticsacog2,CHALLENGE_RETICLE_KILLS_ACOG,CHALLENGE_RETICLE_KILLS_DESC,ui_challenge_attachments,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_attach_kill_opticstargetenhancer,CHALLENGE_RETICLE_KILLS_ENHANCER,CHALLENGE_RETICLE_KILLS_DESC,ui_challenge_attachments,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_attach_kill_dualmag,CHALLENGE_ATTACHMENT_DUALMAGS,CHALLENGE_ATTACHMENT_DUALMAGS_DESC,ui_challenge_attachments,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_attach_kill_gl,CHALLENGE_ATTACHMENT_GL,CHALLENGE_ATTACHMENT_GL_DESC,ui_challenge_attachments,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_attach_kill_longrange,CHALLENGE_ATTACHMENT_LONGRANGE,CHALLENGE_ATTACHMENT_LONGRANGE_DESC,ui_challenge_attachments,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_attach_kill_quickdraw,CHALLENGE_ATTACHMENT_QUICKDRAW,CHALLENGE_ATTACHMENT_QUICKDRAW_DESC,ui_challenge_attachments,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_attach_kill_tactical,CHALLENGE_ATTACHMENT_TACTICAL,CHALLENGE_ATTACHMENT_TACTICAL_DESC,ui_challenge_attachments,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_attach_kill_opticsthermal,CHALLENGE_ATTACHMENT_OPTICSTHERMAL,CHALLENGE_ATTACHMENT_OPTICSTHERMAL_DESC,ui_challenge_attachments,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_attach_kill_silencer01,CHALLENGE_ATTACHMENT_SUPPRESSOR,CHALLENGE_ATTACHMENT_SUPPRESSOR_DESC,ui_challenge_attachments,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_attach_kill_parabolicmicrophone,CHALLENGE_ATTACHMENT_MIC,CHALLENGE_ATTACHMENT_MIC_DESC,ui_challenge_attachments,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_attach_kill_lasersight,CHALLENGE_ATTACHMENT_LASERSIGHT,CHALLENGE_ATTACHMENT_LASERSIGHT_DESC,ui_challenge_attachments,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_attach_kill_xmags,CHALLENGE_ATTACHMENT_MAGS,CHALLENGE_ATTACHMENT_MAGS_DESC,ui_challenge_attachments,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_attach_kill_foregrip,CHALLENGE_ATTACHMENT_FOREGRIP,CHALLENGE_ATTACHMENT_FOREGRIP_DESC,ui_challenge_attachments,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_attach_kill_stock,CHALLENGE_ATTACHMENT_LIGHTSTOCK,CHALLENGE_ATTACHMENT_LIGHTSTOCK_DESC,ui_challenge_attachments,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_attach_kill_firerate,CHALLENGE_ATTACHMENT_RAPIDFIRE,CHALLENGE_ATTACHMENT_RAPIDFIRE_DESC,ui_challenge_attachments,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_attach_kill_akimbo,CHALLENGE_ATTACHMENT_AKIMBO,CHALLENGE_ATTACHMENT_AKIMBO_DESC,ui_challenge_attachments,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_attach_kill_trackrounds,CHALLENGE_ATTACHMENT_TRACKER,CHALLENGE_ATTACHMENT_TRACKER_DESC,ui_challenge_attachments,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_attach_kill_heatsink,CHALLENGE_ATTACHMENT_HEATSINK,CHALLENGE_ATTACHMENT_HEATSINK_DESC,ui_challenge_attachments,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_attach_kill_ironsights,CHALLENGE_ATTACHMENT_IRONSIGHTS,CHALLENGE_ATTACHMENT_IRONSIGHTS_DESC,ui_challenge_attachments,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_attach_kill_scopevz,CHALLENGE_ATTACHMENT_VARIABLEZOOM,CHALLENGE_ATTACHMENT_VARIABLEZOOM_DESC,ui_challenge_attachments,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_attach_kill_stabilizer,CHALLENGE_ATTACHMENT_STABILIZER,CHALLENGE_ATTACHMENT_STABILIZER_DESC,ui_challenge_attachments,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_attachment_mastery,CHALLENGE_ATTACHMENT_MASTERY,CHALLENGE_ATTACHMENT_MASTERY_DESC,ui_challenge_attachments,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_streak_uav,CHALLENGE_SCORESTREAK_UAV,CHALLENGE_SCORESTREAK_UAV_DESC,ui_challenge_scorestreaks,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_streak_recon,CHALLENGE_SCORESTREAK_RECONDRONE,CHALLENGE_SCORESTREAK_RECONDRONE_DESC,ui_challenge_scorestreaks,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_streak_assault,CHALLENGE_SCORESTREAK_ASSAULTDRONE,CHALLENGE_SCORESTREAK_ASSAULTDRONE_DESC,ui_challenge_scorestreaks,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_streak_strafing,CHALLENGE_SCORESTREAK_STRAFING,CHALLENGE_SCORESTREAK_STRAFING_DESC,ui_challenge_scorestreaks,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_streak_missle,CHALLENGE_SCORESTREAK_MISSLE,CHALLENGE_SCORESTREAK_MISSLE_DESC,ui_challenge_scorestreaks,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_streak_paladin,CHALLENGE_SCORESTREAK_PALADIN,CHALLENGE_SCORESTREAK_PALADIN_DESC,ui_challenge_scorestreaks,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_streak_warbird,CHALLENGE_SCORESTREAK_WARBIRD,CHALLENGE_SCORESTREAK_WARBIRD_DESC,ui_challenge_scorestreaks,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_streak_orbitalcare,CHALLENGE_SCORESTREAK_CRITICALCARE,CHALLENGE_SCORESTREAK_CRITICALCARE_DESC,ui_challenge_scorestreaks,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_streak_emp,CHALLENGE_SCORESTREAK_EMP,CHALLENGE_SCORESTREAK_EMP_DESC,ui_challenge_scorestreaks,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_streak_sentry,CHALLENGE_SCORESTREAK_SENTRYGUN,CHALLENGE_SCORESTREAK_SENTRYGUN_DESC,ui_challenge_scorestreaks,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_streak_goliath,CHALLENGE_SCORESTREAK_GOLIATH,CHALLENGE_SCORESTREAK_GOLIATH_DESC,ui_challenge_scorestreaks,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_streak_orbitallaser,CHALLENGE_SCORESTREAK_ORBITAL,CHALLENGE_SCORESTREAK_ORBITAL_DESC,ui_challenge_scorestreaks,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_streak_mastery,CHALLENGE_SCORESTREAK_MASTERY,CHALLENGE_SCORESTREAK_MASTERY_DESC,ui_challenge_scorestreaks,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_exolauncher_frag,WEAPON_FRAG_GRENADE,CHALLENGE_EXOLAUNCHER_FRAG_DESC,ui_challenge_exo,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_exolauncher_semtex,CHALLENGE_EXOLAUNCHER_SEMTEX,CHALLENGE_EXOLAUNCHER_SEMTEX_DESC,ui_challenge_exo,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_exolauncher_knife,WEAPON_EXO_KNIFE,CHALLENGE_EXOLAUNCHER_KNIFE_DESC,ui_challenge_exo,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_exolauncher_stun,WEAPON_CONCUSSION_GRENADE,CHALLENGE_EXOLAUNCHER_STUN_DESC,ui_challenge_exo,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_exolauncher_smoke,WEAPON_SMOKE_GRENADE,CHALLENGE_EXOLAUNCHER_SMOKE_DESC,ui_challenge_exo,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_exolauncher_threat,WEAPON_PAINTGRENADE,CHALLENGE_EXOLAUNCHER_THREAT_DESC,ui_challenge_exo,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_exolauncher_emp,CHALLENGE_EXOLAUNCHER_EMP,CHALLENGE_EXOLAUNCHER_EMP_DESC,ui_challenge_exo,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_exolauncher_explosive_drone,CHALLENGE_EXOLAUNCHER_EXPLOSIVE_DRONE,CHALLENGE_EXOLAUNCHER_EXPLOSIVE_DRONE_DESC,ui_challenge_exo,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_exolauncher_tracking,WEAPON_TRACKING_DRONE,CHALLENGE_EXOLAUNCHER_TRACKINGDRONE_DESC,ui_challenge_exo,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_exolauncher_mastery,CHALLENGE_EXOLAUNCHER_MASTERY,CHALLENGE_EXOLAUNCHER_MASTERY_DESC,ui_challenge_exo,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_killer_blood,CHALLENGE_KILLER_BLOODTHIRSTY,CHALLENGE_KILLER_BLOODTHIRSTY_DESC,ui_challenge_killer,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_killer_merciless,CHALLENGE_KILLER_MERCILESS,CHALLENGE_KILLER_MERCILESS_DESC,ui_challenge_killer,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_killer_ruthless,CHALLENGE_KILLER_RUTHLESS,CHALLENGE_KILLER_RUTHLESS_DESC,ui_challenge_killer,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_killer_relentless,CHALLENGE_KILLER_RELENTLESS,CHALLENGE_KILLER_RELENTLESS_DESC,ui_challenge_killer,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_killer_double,CHALLENGE_KILLER_DOUBLEKILL,CHALLENGE_KILLER_DOUBLEKILL_DESC,ui_challenge_killer,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_killer_triple,CHALLENGE_KILLER_TRIPLEKILL,CHALLENGE_KILLER_TRIPLEKILL_DESC,ui_challenge_killer,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_killer_feed,CHALLENGE_KILLER_FEEDGREED,CHALLENGE_KILLER_FEEDGREED_DESC,ui_challenge_killer,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_killer_brutal,CHALLENGE_KILLER_BRUTAL,CHALLENGE_KILLER_BRUTAL_DESC,ui_challenge_killer,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_killer_fury,CHALLENGE_KILLER_FURY,CHALLENGE_KILLER_FURY_DESC,ui_challenge_killer,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_killer_frenzy,CHALLENGE_KILLER_FRENZY,CHALLENGE_KILLER_FRENZY_DESC,ui_challenge_killer,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_killer_super,CHALLENGE_KILLER_SUPER,CHALLENGE_KILLER_SUPER_DESC,ui_challenge_killer,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_killer_mega,CHALLENGE_KILLER_MEGA,CHALLENGE_KILLER_MEGA_DESC,ui_challenge_killer,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_killer_ultra,CHALLENGE_KILLER_ULTRA,CHALLENGE_KILLER_ULTRA_DESC,ui_challenge_killer,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_killer_chain,CHALLENGE_KILLER_CHAIN,CHALLENGE_KILLER_CHAIN_DESC,ui_challenge_killer,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_killer_mastery,CHALLENGE_KILLER_MASTERY,CHALLENGE_KILLER_MASTERY_DESC,ui_challenge_killer,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_humiliation_backfire,CHALLENGE_HUMILIATION_BACKFIRE,CHALLENGE_HUMILIATION_BACKFIRE_DESC,ui_challenge_humiliation,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_humiliation_buzzkill,CHALLENGE_HUMILIATION_HEARTBREAKER,CHALLENGE_HUMILIATION_HEARTBREAKER_DESC,ui_challenge_humiliation,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_humiliation_afterlife,CHALLENGE_HUMILIATION_FROMGRAVE,CHALLENGE_HUMILIATION_FROMGRAVE_DESC,ui_challenge_humiliation,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_humiliation_backstab,CHALLENGE_HUMILIATION_SNEAK,CHALLENGE_HUMILIATION_SNEAK_DESC,ui_challenge_humiliation,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_humiliation_stuck,CHALLENGE_HUMILIATION_STICKY,CHALLENGE_HUMILIATION_STICKY_DESC,ui_challenge_humiliation,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_humiliation_revenge,CHALLENGE_HUMILIATION_UNFORGIVING,CHALLENGE_HUMILIATION_UNFORGIVING_DESC,ui_challenge_humiliation,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_humiliation_boomerang,CHALLENGE_HUMILIATION_KNIFERETURN,CHALLENGE_HUMILIATION_KNIFERETURN_DESC,ui_challenge_humiliation,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_humiliation_finders,CHALLENGE_HUMILIATION_FINDERSKEEPERS,CHALLENGE_HUMILIATION_FINDERSKEEPERS_DESC,ui_challenge_humiliation,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_humiliation_hailmary,CHALLENGE_HUMILIATION_HAILMARY,CHALLENGE_HUMILIATION_HAILMARY_DESC,ui_challenge_humiliation,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_humiliation_mastery,CHALLENGE_HUMILIATION_MASTERY,CHALLENGE_HUMILIATION_MASTERY_DESC,ui_challenge_humiliation,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_boot_stolen,CHALLENGE_BOOTCAMP_GUERILLA,CHALLENGE_BOOTCAMP_GUERILLA_DESC,ui_challenge_boot_camp,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_boot_xray,CHALLENGE_XRAY_VISION,CHALLENGE_BOOTCAMP_XRAY_DESC,ui_challenge_boot_camp,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_boot_hero,CHALLENGE_BOOTCAMP_ACTIONHERO,CHALLENGE_BOOTCAMP_ACTIONHERO_DESC,ui_challenge_boot_camp,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_boot_crouch,CHALLENGE_BOOTCAMP_STALKING,CHALLENGE_KILL_N_ENEMIES_WHILE_CROUCHING,ui_challenge_boot_camp,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_boot_prone,CHALLENGE_BOOTCAMP_LAIDTOREST,CHALLENGE_BOOTCAMP_LAIDTOREST_DESC,ui_challenge_boot_camp,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_boot_vandalism,CHALLENGE_VANDALISM,CHALLENGE_BOOTCAMP_VANDALISM_DESC,ui_challenge_boot_camp,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_boot_mastery,CHALLENGE_BOOTCAMP_MASTERY,CHALLENGE_BOOTCAMP_MASTERY_DESC,ui_challenge_boot_camp,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_precision_return,CHALLENGE_RETURN_TO_SENDER,CHALLENGE_PRECISION_RETURNTOSENDER_DESC,ui_challenge_precision,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_precision_moviestar,CHALLENGE_PRECISION_MOVIESTAR,CHALLENGE_PRECISION_MOVIESTAR_DESC,ui_challenge_precision,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_precision_sitaware,CHALLENGE_PRECISION_AWARENESS,CHALLENGE_PRECISION_AWARENESS_DESC,ui_challenge_precision,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_precision_masterchef,CHALLENGE_PRECISION_MASTERCHEF,CHALLENGE_PRECISION_MASTERCHEF_DESC,ui_challenge_precision,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_precision_highvalue,CHALLENGE_PRECISION_HIGHVALUE,CHALLENGE_PRECISION_HIGHVALUE_DESC,ui_challenge_precision,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_precision_knife,CHALLENGE_PRECISION_THISISAKNIFE,CHALLENGE_PRECISION_THISISAKNIFE_DESC,ui_challenge_precision,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_precision_cleanhouse,CHALLENGE_PRECISION_CLEANHOUSE,CHALLENGE_PRECISION_CLEANHOUSE_DESC,ui_challenge_precision,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_precision_slice,CHALLENGE_PRECISION_SLICENDICE,CHALLENGE_PRECISION_SLICENDICE_DESC,ui_challenge_precision,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_precision_wetwork,CHALLENGE_PRECISION_WETWORK,CHALLENGE_PRECISION_WETWORK_DESC,ui_challenge_precision,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_precision_sitcrit,CHALLENGE_PRECISION_SITCRITICAL,CHALLENGE_PRECISION_SITCRITICAL_DESC,ui_challenge_precision,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_precision_farsight,CHALLENGE_PRECISION_FARSIGHT,CHALLENGE_PRECISION_FARSIGHT_DESC,ui_challenge_precision,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_precision_ticktick,CHALLENGE_PRECISION_TICKTICK,CHALLENGE_PRECISION_TICKTICK_DESC,ui_challenge_precision,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_precision_pistoleer,CHALLENGE_PRECISION_PISTOLEER,CHALLENGE_PRECISION_PISTOLEER_DESC,ui_challenge_precision,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_precision_hello,CHALLENGE_PRECISION_HELLO,CHALLENGE_PRECISION_HELLO_DESC,ui_challenge_precision,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_precision_headhunt,CHALLENGE_PRECISION_HEADHUNTER,CHALLENGE_PRECISION_HEADHUNTER_DESC,ui_challenge_precision,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_precision_sharpshoot,CHALLENGE_PRECISION_SHARPSHOOTER,CHALLENGE_PRECISION_SHARPSHOOTER_DESC,ui_challenge_precision,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_precision_cqexpert,CHALLENGE_PRECISION_CQEXPERT,CHALLENGE_PRECISION_CQEXPERT_DESC,ui_challenge_precision,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_precision_dangerclose,CHALLENGE_PRECISION_DANGERCLOSE,CHALLENGE_PRECISION_DANGERCLOSE_DESC,ui_challenge_precision,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_precision_surprise,CHALLENGE_PRECISION_SURPRISE,CHALLENGE_PRECISION_SURPRISE_DESC,ui_challenge_precision,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_precision_airhunt,CHALLENGE_PRECISION_AIRCRAFT,CHALLENGE_PRECISION_AIRCRAFT_DESC,ui_challenge_precision,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_precision_protected,CHALLENGE_PRECISION_PROTECTEDKILL,CHALLENGE_PRECISION_PROTECTEDKILL_DESC,ui_challenge_precision,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_precision_closecall,CHALLENGE_PRECISION_CLOSECALL,CHALLENGE_PRECISION_CLOSECALL_DESC,ui_challenge_precision,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_precision_mastery,CHALLENGE_PRECISION_MASTERY,CHALLENGE_PRECISION_MASTERY_DESC,ui_challenge_precision,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_war_wins,MPUI_WINS,CHALLENGE_GAMEMODE_WINS_DESC,ui_challenge_team_deathmatch,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_war_veteran,CHALLENGE_VETERAN,CHALLENGE_GAMEMODE_VETERAN_DESC,ui_challenge_team_deathmatch,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_war_superior,CHALLENGE_SUPERIOR,CHALLENGE_GAMEMODE_SUPERIOR_DESC,ui_challenge_team_deathmatch,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_war_mvp,MPUI_MVP,CHALLENGE_GAMEMODE_MVP_DESC,ui_challenge_team_deathmatch,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_war_triple,CHALLENGE_TRIPLE_KILL,CHALLENGE_GAMEMODE_TRIPLEKILL_DESC,ui_challenge_team_deathmatch,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_war_avenger,MPUI_AVENGER,CHALLENGE_GAMEMODE_AVENGER_DESC,ui_challenge_team_deathmatch,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_war_savior,CHALLENGE_SAVIOR,CHALLENGE_GAMEMODE_SAVIOR_DESC,ui_challenge_team_deathmatch,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_war_star,CHALLENGE_SUPERSTAR,CHALLENGE_GAMEMODE_SUPERSTAR_DESC,ui_challenge_team_deathmatch,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_war_crushing,CHALLENGE_CRUSHING_VICTORY,CHALLENGE_CRUSHING_VICTORY_DESC,ui_challenge_team_deathmatch,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_war_mastery,CHALLENGE_GAMEMODE_MASTERY_TDM,CHALLENGE_GAMEMODE_MASTERY_DESC,ui_challenge_team_deathmatch,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_dm_wins,MPUI_WINS,CHALLENGE_GAMEMODE_WINS_DESC,ui_challenge_deathmatch,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_dm_veteran,CHALLENGE_VETERAN,CHALLENGE_GAMEMODE_VETERAN_DESC,ui_challenge_deathmatch,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_dm_superior,CHALLENGE_SUPERIOR,CHALLENGE_GAMEMODE_SUPERIOR_DESC,ui_challenge_deathmatch,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_dm_mvp,MPUI_MVP,CHALLENGE_GAMEMODE_MVP_DESC,ui_challenge_deathmatch,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
ch_dm_merciless,CHALLENGE_MERCILESS,CHALLENGE_GAMEMODE_MERCILESS_DESC,ui_challenge_deathmatch,3.5,0.25,0.75,0.25,1,mp_s1_challenge_complete,,challenge_splash
