iw5_maul lasersight,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_maul_1,,,,,,,,
iw5_uts19 lasersight,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_uts19_1,,,,,,,,
iw5_rhino lasersight,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_rhino_1,,,,,,,,
iw5_maul foregrip,attachmentUnlock,,ch_attach_unlock_ads_maul_1,,,,,,,,
iw5_uts19 foregrip,attachmentUnlock,,ch_attach_unlock_ads_uts19_1,,,,,,,,
iw5_rhino foregrip,attachmentUnlock,,ch_attach_unlock_ads_rhino_1,,,,,,,,
iw5_rhino stock,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_rhino_2,,,,,,,,
iw5_uts19 stock,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_uts19_2,,,,,,,,
iw5_maul stock,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_maul_2,,,,,,,,
iw5_maul quickdraw,attachmentUnlockSpecial,,ch_attach_unlock_headShots_maul_1,,,,,,,,
iw5_uts19 quickdraw,attachmentUnlockSpecial,,ch_attach_unlock_headShots_uts19_1,,,,,,,,
iw5_rhino quickdraw,attachmentUnlockSpecial,,ch_attach_unlock_headShots_rhino_1,,,,,,,,
iw5_rhino longrange,attachmentUnlock,,ch_attach_unlock_ads_rhino_4,,,,,,,,
iw5_uts19 longrange,attachmentUnlock,,ch_attach_unlock_ads_uts19_3,,,,,,,,
iw5_maul longrange,attachmentUnlock,,ch_attach_unlock_ads_maul_4,,,,,,,,
iw5_maul silencer01,attachmentUnlock,,ch_attach_unlock_ads_maul_2,,,,,,,,
iw5_rhino silencer01,attachmentUnlock,,ch_attach_unlock_ads_rhino_2,,,,,,,,
iw5_maul parabolicmicrophone,attachmentUnlock,,ch_attach_unlock_ads_maul_3,,,,,,,,
iw5_uts19 parabolicmicrophone,attachmentUnlock,,ch_attach_unlock_ads_uts19_2,,,,,,,,
iw5_rhino parabolicmicrophone,attachmentUnlock,,ch_attach_unlock_ads_rhino_3,,,,,,,,
iw5_rhino xmags,attachmentUnlock,,ch_attach_unlock_double_rhino_1,,,,,,,,
iw5_uts19 xmags,attachmentUnlock,,ch_attach_unlock_double_uts19_1,,,,,,,,
iw5_maul xmags,attachmentUnlock,,ch_attach_unlock_double_maul_1,,,,,,,,
iw5_gm6 opticsacog2,attachmentUnlockSpecial,,ch_attach_unlock_kills_gm6_3,,,,,,,,
iw5_mors opticsacog2,attachmentUnlockSpecial,,ch_attach_unlock_kills_mors_1,,,,,,,,
iw5_m990 opticsacog2,attachmentUnlockSpecial,,ch_attach_unlock_kills_m990_1,,,,,,,,
iw5_gm6 scopevz,attachmentUnlockSpecial,,ch_attach_unlock_kills_gm6_1,,,,,,,,
iw5_mors scopevz,attachmentUnlockSpecial,,ch_attach_unlock_kills_mors_2,,,,,,,,
iw5_m990 scopevz,attachmentUnlockSpecial,,ch_attach_unlock_kills_m990_1,,,,,,,,
iw5_gm6 opticsthermal,attachmentUnlockSpecial,,ch_attach_unlock_kills_gm6_2,,,,,,,,
iw5_mors opticsthermal,attachmentUnlockSpecial,,ch_attach_unlock_kills_mors_3,,,,,,,,
iw5_m990 opticsthermal,attachmentUnlockSpecial,,ch_attach_unlock_kills_m990_2,,,,,,,,
iw5_gm6 stock,attachmentUnlockSpecial,,ch_attach_unlock_headShots_gm6_1,,,,,,,,
iw5_mors stock,attachmentUnlockSpecial,,ch_attach_unlock_headShots_mors_1,,,,,,,,
iw5_m990 stock,attachmentUnlockSpecial,,ch_attach_unlock_headShots_m990_1,,,,,,,,
iw5_thor stock,attachmentUnlockSpecial,,ch_attach_unlock_headShots_thor_1,,,,,,,,
iw5_gm6 trackrounds,attachmentUnlockSpecial,,ch_attach_unlock_headShots_gm6_2,,,,,,,,
iw5_mors trackrounds,attachmentUnlockSpecial,,ch_attach_unlock_headShots_mors_2,,,,,,,,
iw5_m990 trackrounds,attachmentUnlockSpecial,,ch_attach_unlock_headShots_m990_2,,,,,,,,
iw5_gm6 silencer01,attachmentUnlockSpecial,,ch_attach_unlock_headShots_gm6_3,,,,,,,,
iw5_gm6 parabolicmicrophone,attachmentUnlockSpecial,,ch_attach_unlock_headShots_gm6_4,,,,,,,,
iw5_mors parabolicmicrophone,attachmentUnlockSpecial,,ch_attach_unlock_headShots_mors_3,,,,,,,,
iw5_thor parabolicmicrophone,attachmentUnlockSpecial,,ch_attach_unlock_headShots_thor_2,,,,,,,,
iw5_gm6 xmags,attachmentUnlockSpecial,,ch_attach_unlock_headShots_gm6_6,,,,,,,,
iw5_thor xmags,attachmentUnlockSpecial,,ch_attach_unlock_headShots_thor_3,,,,,,,,
iw5_gm6 ironsights,attachmentUnlockSpecial,,ch_attach_unlock_headShots_gm6_5,,,,,,,,
iw5_mors ironsights,attachmentUnlockSpecial,,ch_attach_unlock_headShots_mors_4,,,,,,,,
iw5_m990 ironsights,attachmentUnlockSpecial,,ch_attach_unlock_headShots_m990_3,,,,,,,,
iw5_gm6 stabilizer,attachmentUnlockSpecial,,ch_attach_unlock_kills_gm6_4,,,,,,,,
iw5_mors stabilizer,attachmentUnlockSpecial,,ch_attach_unlock_kills_mors_4,,,,,,,,
iw5_m990 stabilizer,attachmentUnlockSpecial,,ch_attach_unlock_kills_m990_4,,,,,,,,
iw5_thor stabilizer,attachmentUnlockSpecial,,ch_attach_unlock_kills_thor_1,,,,,,,,
iw5_em1 opticsreddot,attachmentUnlockSpecial,,ch_attach_unlock_kills_em1_1,,,,,,,,
iw5_epm3 opticsreddot,attachmentUnlockSpecial,,ch_attach_unlock_kills_epm3_1,,,,,,,,
iw5_asaw opticsreddot,attachmentUnlockSpecial,,ch_attach_unlock_kills_asaw_1,,,,,,,,
iw5_em1 variablereddot,attachmentUnlockSpecial,,ch_attach_unlock_kills_em1_2,,,,,,,,
iw5_epm3 variablereddot,attachmentUnlockSpecial,,ch_attach_unlock_kills_epm3_2,,,,,,,,
iw5_asaw variablereddot,attachmentUnlockSpecial,,ch_attach_unlock_kills_asaw_2,,,,,,,,
iw5_asaw opticseotech,attachmentUnlockSpecial,,ch_attach_unlock_kills_asaw_3,,,,,,,,
iw5_em1 opticstargetenhancer,attachmentUnlockSpecial,,ch_attach_unlock_kills_em1_4,,,,,,,,
iw5_epm3 opticstargetenhancer,attachmentUnlockSpecial,,ch_attach_unlock_kills_epm3_4,,,,,,,,
iw5_asaw opticstargetenhancer,attachmentUnlockSpecial,,ch_attach_unlock_kills_asaw_4,,,,,,,,
iw5_epm3 opticsthermal,attachmentUnlockSpecial,,ch_attach_unlock_kills_epm3_5,,,,,,,,
iw5_asaw opticsthermal,attachmentUnlockSpecial,,ch_attach_unlock_kills_asaw_5,,,,,,,,
iw5_em1 opticsacog2,attachmentUnlockSpecial,,ch_attach_unlock_kills_em1_5,,,,,,,,
iw5_epm3 opticsacog2,attachmentUnlockSpecial,,ch_attach_unlock_kills_epm3_6,,,,,,,,
iw5_asaw opticsacog2,attachmentUnlockSpecial,,ch_attach_unlock_kills_asaw_6,,,,,,,,
iw5_epm3 foregrip,attachmentUnlock,,ch_attach_unlock_ads_epm3_1,,,,,,,,
iw5_asaw foregrip,attachmentUnlock,,ch_attach_unlock_ads_asaw_1,,,,,,,,
iw5_em1 trackrounds,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_em1_2,,,,,,,,
iw5_asaw trackrounds,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_asaw_3,,,,,,,,
iw5_asaw silencer01,attachmentUnlock,,ch_attach_unlock_ads_asaw_2,,,,,,,,
iw5_em1 parabolicmicrophone,attachmentUnlock,,ch_attach_unlock_ads_em1_2,,,,,,,,
iw5_exoxmg parabolicmicrophone,attachmentUnlock,,ch_attach_unlock_double_exoxmg_3,,,,,,,,
iw5_epm3 parabolicmicrophone,attachmentUnlock,,ch_attach_unlock_ads_epm3_2,,,,,,,,
iw5_asaw parabolicmicrophone,attachmentUnlock,,ch_attach_unlock_ads_asaw_3,,,,,,,,
iw5_em1 foregrip,attachmentUnlock,,ch_attach_unlock_ads_em1_1,,,,,,,,
iw5_exoxmg lasersight,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_exoxmg_1,,,,,,,,
iw5_asaw lasersight,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_asaw_1,,,,,,,,
iw5_em1 stock,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_em1_1,,,,,,,,
iw5_epm3 stock,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_epm3_1,,,,,,,,
iw5_em1 quickdraw,attachmentUnlockSpecial,,ch_attach_unlock_headShots_em1_1,,,,,,,,
iw5_epm3 quickdraw,attachmentUnlockSpecial,,ch_attach_unlock_headShots_epm3_1,,,,,,,,
iw5_asaw quickdraw,attachmentUnlockSpecial,,ch_attach_unlock_headShots_asaw_1,,,,,,,,
iw5_exoxmg xmags,attachmentUnlock,,ch_attach_unlock_double_exoxmg_2,,,,,,,,
iw5_asaw xmags,attachmentUnlock,,ch_attach_unlock_double_asaw_2,,,,,,,,
iw5_lsat firerate,attachmentUnlock,,ch_attach_unlock_double_lsat_1,,,,,,,,
iw5_exoxmg firerate,attachmentUnlock,,ch_attach_unlock_double_exoxmg_1,,,,,,,,
iw5_asaw firerate,attachmentUnlock,,ch_attach_unlock_double_asaw_1,,,,,,,,
iw5_lsat longrange,attachmentUnlock,,ch_attach_unlock_ads_lsat_4,,,,,,,,
iw5_asaw longrange,attachmentUnlock,,ch_attach_unlock_ads_asaw_4,,,,,,,,
iw5_em1 heatsink,attachmentUnlock,,ch_attach_unlock_double_em1_1,,,,,,,,
iw5_epm3 heatsink,attachmentUnlock,,ch_attach_unlock_double_epm3_1,,,,,,,,
iw5_titan45 opticsreddot,attachmentUnlockSpecial,,ch_attach_unlock_kills_titan45_1,,,,,,,,
iw5_rw1 opticsreddot,attachmentUnlockSpecial,,ch_attach_unlock_kills_rw1_1,,,,,,,,
iw5_pbw opticsreddot,attachmentUnlockSpecial,,ch_attach_unlock_kills_pbw_1,,,,,,,,
iw5_vbr opticsreddot,attachmentUnlockSpecial,,ch_attach_unlock_kills_vbr_1,,,,,,,,
iw5_rw1 opticseotech,attachmentUnlockSpecial,,ch_attach_unlock_kills_rw1_2,,,,,,,,
iw5_rw1 opticstargetenhancer,attachmentUnlockSpecial,,ch_attach_unlock_kills_rw1_3,,,,,,,,
iw5_titan45 opticstargetenhancer,attachmentUnlockSpecial,,ch_attach_unlock_kills_titan45_3,,,,,,,,
iw5_pbw opticstargetenhancer,attachmentUnlockSpecial,,ch_attach_unlock_kills_pbw_3,,,,,,,,
iw5_vbr opticstargetenhancer,attachmentUnlockSpecial,,ch_attach_unlock_kills_vbr_3,,,,,,,,
iw5_vbr opticsacog2,attachmentUnlockSpecial,,ch_attach_unlock_kills_vbr_4,,,,,,,,
iw5_pbw opticsacog2,attachmentUnlockSpecial,,ch_attach_unlock_kills_pbw_4,,,,,,,,
iw5_rw1 opticsacog2,attachmentUnlockSpecial,,ch_attach_unlock_kills_rw1_4,,,,,,,,
iw5_titan45 opticsacog2,attachmentUnlockSpecial,,ch_attach_unlock_kills_titan45_4,,,,,,,,
iw5_titan45 silencer01,attachmentUnlock,,ch_attach_unlock_ads_titan45_1,,,,,,,,
iw5_pbw silencer01,attachmentUnlock,,ch_attach_unlock_ads_pbw_1,,,,,,,,
iw5_vbr silencer01,attachmentUnlock,,ch_attach_unlock_ads_vbr_1,,,,,,,,
iw5_titan45 parabolicmicrophone,attachmentUnlock,,ch_attach_unlock_ads_titan45_2,,,,,,,,
iw5_titan45 tactical,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_titan45_2,,,,,,,,
iw5_rw1 tactical,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_rw1_1,,,,,,,,
iw5_pbw tactical,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_pbw_2,,,,,,,,
iw5_vbr tactical,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_vbr_1,,,,,,,,
iw5_titan45 lasersight,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_titan45_1,,,,,,,,
iw5_pbw lasersight,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_pbw_1,,,,,,,,
iw5_titan45 xmags,attachmentUnlock,,ch_attach_unlock_double_titan45_1,,,,,,,,
iw5_pbw xmags,attachmentUnlock,,ch_attach_unlock_double_pbw_1,,,,,,,,
iw5_vbr xmags,attachmentUnlock,,ch_attach_unlock_double_vbr_1,,,,,,,,
iw5_titan45 longrange,attachmentUnlock,,ch_attach_unlock_ads_titan45_3,,,,,,,,
iw5_titan45 akimbo,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_titan45_3,,,,,,,,
iw5_pbw akimbo,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_pbw_3,,,,,,,,
iw5_vbr akimbo,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_vbr_2,,,,,,,,
iw5_exocrossbow opticsreddot,attachmentUnlockSpecial,,ch_attach_unlock_kills_exocrossbow_1,,,,,,,,
iw5_exocrossbow variablereddot,attachmentUnlockSpecial,,ch_attach_unlock_kills_exocrossbow_2,,,,,,,,
iw5_exocrossbow opticseotech,attachmentUnlockSpecial,,ch_attach_unlock_kills_exocrossbow_3,,,,,,,,
iw5_exocrossbow opticstargetenhancer,attachmentUnlockSpecial,,ch_attach_unlock_kills_exocrossbow_4,,,,,,,,
iw5_exocrossbow opticsthermal,attachmentUnlockSpecial,,ch_attach_unlock_kills_exocrossbow_5,,,,,,,,
iw5_exocrossbow opticsacog2,attachmentUnlockSpecial,,ch_attach_unlock_kills_exocrossbow_6,,,,,,,,
iw5_riotshieldt6 shieldfastmelee,attachmentUnlock,,ch_attach_unlock_meleekills_riotshieldt6_1,,,,,,,,
iw5_riotshieldt6 shieldfastplant,attachmentUnlock,,ch_attach_unlock_meleekills_riotshieldt6_2,,,,,,,,
iw5_riotshieldt6 shieldshockplant,attachmentUnlock,,ch_attach_unlock_postplant_riotshieldt6_1,,,,,,,,
iw5_exoxmg trackrounds,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_exoxmg_2,,,,,,,,
iw5_himar lasersight,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_himar_1,,,,,,,,
iw5_mp11 opticseotech,attachmentUnlockSpecial,,ch_attach_unlock_kills_mp11_3,,,,,,,,
iw5_epm3 opticseotech,attachmentUnlockSpecial,,ch_attach_unlock_kills_epm3_3,,,,,,,,
iw5_em1 opticseotech,attachmentUnlockSpecial,,ch_attach_unlock_kills_em1_3,,,,,,,,
iw5_asaw stock,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_asaw_2,,,,,,,,
iw5_vbr opticseotech,attachmentUnlockSpecial,,ch_attach_unlock_kills_vbr_2,,,,,,,,
iw5_vbr longrange,attachmentUnlock,,ch_attach_unlock_ads_vbr_2,,,,,,,,
iw5_pbw longrange,attachmentUnlock,,ch_attach_unlock_ads_pbw_3,,,,,,,,
iw5_pbw parabolicmicrophone,attachmentUnlock,,ch_attach_unlock_ads_pbw_2,,,,,,,,
iw5_rw1 longrange,attachmentUnlock,,ch_attach_unlock_ads_rw1_1,,,,,,,,
iw5_exocrossbow crossbowscopebase,attachmentUnlockSpecial,,ch_attach_unlock_kills_exocrossbow_7,,,,,,,,
iw5_sn6 quickdraw,attachmentUnlockSpecial,,ch_attach_unlock_headShots_sn6_1,,,,,,,,
iw5_hmr9 quickdraw,attachmentUnlockSpecial,,ch_attach_unlock_headShots_hmr9_1,,,,,,,,
iw5_mp11 quickdraw,attachmentUnlockSpecial,,ch_attach_unlock_headShots_mp11_1,,,,,,,,
iw5_asm1 quickdraw,attachmentUnlockSpecial,,ch_attach_unlock_headShots_asm1_1,,,,,,,,
iw5_kf5 quickdraw,attachmentUnlockSpecial,,ch_attach_unlock_headShots_kf5_1,,,,,,,,
iw5_kf5 opticseotech,attachmentUnlockSpecial,,ch_attach_unlock_kills_kf5_3,,,,,,,,
iw5_titan45 opticseotech,attachmentUnlockSpecial,,ch_attach_unlock_kills_titan45_2,,,,,,,,
iw5_asm1 opticseotech,attachmentUnlockSpecial,,ch_attach_unlock_kills_asm1_3,,,,,,,,
iw5_epm3 trackrounds,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_epm3_2,,,,,,,,
iw5_bal27atlas parabolicmicrophone,attachmentUnlock,,ch_attach_unlock_ads_bal27_3,,,,,,,,
iw5_bal27atlas opticsreddot,attachmentUnlockSpecial,,ch_attach_unlock_kills_bal27_1,,,,,,,,
iw5_bal27atlas variablereddot,attachmentUnlockSpecial,,ch_attach_unlock_kills_bal27_2,,,,,,,,
iw5_bal27atlas opticstargetenhancer,attachmentUnlockSpecial,,ch_attach_unlock_kills_bal27_4,,,,,,,,
iw5_bal27atlas opticsthermal,attachmentUnlockSpecial,,ch_attach_unlock_kills_bal27_5,,,,,,,,
iw5_bal27atlas opticsacog2,attachmentUnlockSpecial,,ch_attach_unlock_kills_bal27_6,,,,,,,,
iw5_bal27atlas lasersight,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_bal27_1,,,,,,,,
iw5_bal27atlas foregrip,attachmentUnlock,,ch_attach_unlock_ads_bal27_1,,,,,,,,
iw5_bal27atlas stock,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_bal27_2,,,,,,,,
iw5_bal27atlas trackrounds,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_bal27_3,,,,,,,,
iw5_bal27atlas opticseotech,attachmentUnlockSpecial,,ch_attach_unlock_kills_bal27_3,,,,,,,,
iw5_bal27atlas xmags,attachmentUnlock,,ch_attach_unlock_double_bal27_2,,,,,,,,
iw5_bal27atlas silencer01,attachmentUnlock,,ch_attach_unlock_ads_bal27_2,,,,,,,,
iw5_bal27atlas quickdraw,attachmentUnlockSpecial,,ch_attach_unlock_headShots_bal27_1,,,,,,,,
iw5_bal27atlas gl,attachmentUnlock,,ch_attach_unlock_double_bal27_1,,,,,,,,
iw5_em1gold opticsreddot,attachmentUnlockSpecial,,ch_attach_unlock_kills_em1_1,,,,,,,,
iw5_em1gold variablereddot,attachmentUnlockSpecial,,ch_attach_unlock_kills_em1_2,,,,,,,,
iw5_em1gold opticstargetenhancer,attachmentUnlockSpecial,,ch_attach_unlock_kills_em1_4,,,,,,,,
iw5_em1gold opticsacog2,attachmentUnlockSpecial,,ch_attach_unlock_kills_em1_5,,,,,,,,
iw5_em1gold trackrounds,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_em1_2,,,,,,,,
iw5_em1gold parabolicmicrophone,attachmentUnlock,,ch_attach_unlock_ads_em1_2,,,,,,,,
iw5_em1gold foregrip,attachmentUnlock,,ch_attach_unlock_ads_em1_1,,,,,,,,
iw5_em1gold stock,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_em1_1,,,,,,,,
iw5_em1gold quickdraw,attachmentUnlockSpecial,,ch_attach_unlock_headShots_em1_1,,,,,,,,
iw5_em1gold heatsink,attachmentUnlock,,ch_attach_unlock_double_em1_1,,,,,,,,
iw5_em1gold opticseotech,attachmentUnlockSpecial,,ch_attach_unlock_kills_em1_3,,,,,,,,
iw5_titan45atlas opticsreddot,attachmentUnlockSpecial,,ch_attach_unlock_kills_titan45_1,,,,,,,,
iw5_titan45atlas opticstargetenhancer,attachmentUnlockSpecial,,ch_attach_unlock_kills_titan45_3,,,,,,,,
iw5_titan45atlas opticsacog2,attachmentUnlockSpecial,,ch_attach_unlock_kills_titan45_4,,,,,,,,
iw5_titan45atlas silencer01,attachmentUnlock,,ch_attach_unlock_ads_titan45_1,,,,,,,,
iw5_titan45atlas parabolicmicrophone,attachmentUnlock,,ch_attach_unlock_ads_titan45_2,,,,,,,,
iw5_titan45atlas tactical,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_titan45_2,,,,,,,,
iw5_titan45atlas lasersight,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_titan45_1,,,,,,,,
iw5_titan45atlas xmags,attachmentUnlock,,ch_attach_unlock_double_titan45_1,,,,,,,,
iw5_titan45atlas longrange,attachmentUnlock,,ch_attach_unlock_ads_titan45_3,,,,,,,,
iw5_titan45atlas akimbo,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_titan45_3,,,,,,,,
iw5_titan45atlas opticseotech,attachmentUnlockSpecial,,ch_attach_unlock_kills_titan45_2,,,,,,,,
iw5_ak12ghosts parabolicmicrophone,attachmentUnlock,,ch_attach_unlock_ads_ak12_3,,,,,,,,
iw5_ak12ghosts opticsreddot,attachmentUnlockSpecial,,ch_attach_unlock_kills_ak12_1,,,,,,,,
iw5_ak12ghosts variablereddot,attachmentUnlockSpecial,,ch_attach_unlock_kills_ak12_2,,,,,,,,
iw5_ak12ghosts opticseotech,attachmentUnlockSpecial,,ch_attach_unlock_kills_ak12_3,,,,,,,,
iw5_ak12ghosts opticstargetenhancer,attachmentUnlockSpecial,,ch_attach_unlock_kills_ak12_4,,,,,,,,
iw5_ak12ghosts opticsthermal,attachmentUnlockSpecial,,ch_attach_unlock_kills_ak12_5,,,,,,,,
iw5_ak12ghosts opticsacog2,attachmentUnlockSpecial,,ch_attach_unlock_kills_ak12_6,,,,,,,,
iw5_ak12ghosts lasersight,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_ak12_1,,,,,,,,
iw5_ak12ghosts foregrip,attachmentUnlock,,ch_attach_unlock_ads_ak12_1,,,,,,,,
iw5_ak12ghosts stock,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_ak12_2,,,,,,,,
iw5_ak12ghosts trackrounds,attachmentUnlockSpecial,,ch_attach_unlock_hipfirekills_ak12_3,,,,,,,,
iw5_ak12ghosts xmags,attachmentUnlock,,ch_attach_unlock_double_ak12_2,,,,,,,,
iw5_ak12ghosts dualmag,attachmentUnlockSpecial,,ch_attach_unlock_headShots_ak12_2,,,,,,,,
iw5_ak12ghosts silencer01,attachmentUnlock,,ch_attach_unlock_ads_ak12_2,,,,,,,,
iw5_ak12ghosts quickdraw,attachmentUnlockSpecial,,ch_attach_unlock_headShots_ak12_1,,,,,,,,
iw5_ak12ghosts gl,attachmentUnlock,,ch_attach_unlock_double_ak12_1,,,,,,,,
iw5_exocrossbowblops2 opticsreddot,attachmentUnlockSpecial,,ch_attach_unlock_kills_exocrossbow_1,,,,,,,,
iw5_exocrossbowblops2 variablereddot,attachmentUnlockSpecial,,ch_attach_unlock_kills_exocrossbow_2,,,,,,,,
iw5_exocrossbowblops2 opticseotech,attachmentUnlockSpecial,,ch_attach_unlock_kills_exocrossbow_3,,,,,,,,
iw5_exocrossbowblops2 opticstargetenhancer,attachmentUnlockSpecial,,ch_attach_unlock_kills_exocrossbow_4,,,,,,,,
iw5_exocrossbowblops2 opticsthermal,attachmentUnlockSpecial,,ch_attach_unlock_kills_exocrossbow_5,,,,,,,,
iw5_exocrossbowblops2 opticsacog2,attachmentUnlockSpecial,,ch_attach_unlock_kills_exocrossbow_6,,,,,,,,
iw5_exocrossbowblops2 crossbowscopebase,attachmentUnlockSpecial,,ch_attach_unlock_kills_exocrossbow_7,,,,,,,,
iw5_pbw opticseotech,attachmentUnlockSpecial,,ch_attach_unlock_kills_pbw_2,,,,,,,,
iw5_dlcgun1 opticsreddot,attachmentUnlock,,ch_attach_unlock_type1_dlcgun1_1,,,,,,,,
iw5_dlcgun1 variablereddot,attachmentUnlock,,ch_attach_unlock_type1_dlcgun1_2,,,,,,,,
iw5_dlcgun1 opticseotech,attachmentUnlock,,ch_attach_unlock_type1_dlcgun1_3,,,,,,,,
iw5_dlcgun1 opticstargetenhancer,attachmentUnlock,,ch_attach_unlock_type1_dlcgun1_4,,,,,,,,
iw5_dlcgun1 opticsthermal,attachmentUnlock,,ch_attach_unlock_type1_dlcgun1_5,,,,,,,,
iw5_dlcgun1 opticsacog2,attachmentUnlock,,ch_attach_unlock_type1_dlcgun1_6,,,,,,,,
iw5_dlcgun1 stock,attachmentUnlock,,ch_attach_unlock_type2_dlcgun1_1,,,,,,,,
iw5_dlcgun1 heatsink,attachmentUnlock,,ch_attach_unlock_type2_dlcgun1_2,,,,,,,,
iw5_dlcgun1 foregrip,attachmentUnlock,,ch_attach_unlock_type3_dlcgun1_1,,,,,,,,
iw5_dlcgun1 parabolicmicrophone,attachmentUnlock,,ch_attach_unlock_type3_dlcgun1_2,,,,,,,,
iw5_dlcgun1 quickdraw,attachmentUnlock,,ch_attach_unlock_type3_dlcgun1_3,,,,,,,,
iw5_dlcgun2 opticsreddot,attachmentUnlock,,ch_attach_unlock_type1_dlcgun2_1,,,,,,,,
iw5_dlcgun2 variablereddot,attachmentUnlock,,ch_attach_unlock_type1_dlcgun2_2,,,,,,,,
iw5_dlcgun2 opticseotech,attachmentUnlock,,ch_attach_unlock_type1_dlcgun2_3,,,,,,,,
iw5_dlcgun2 opticstargetenhancer,attachmentUnlock,,ch_attach_unlock_type1_dlcgun2_4,,,,,,,,
iw5_dlcgun2 opticsthermal,attachmentUnlock,,ch_attach_unlock_type1_dlcgun2_5,,,,,,,,
iw5_dlcgun2 opticsacog2,attachmentUnlock,,ch_attach_unlock_type1_dlcgun2_6,,,,,,,,
iw5_dlcgun2 lasersight,attachmentUnlock,,ch_attach_unlock_type2_dlcgun2_1,,,,,,,,
iw5_dlcgun2 stock,attachmentUnlock,,ch_attach_unlock_type2_dlcgun2_2,,,,,,,,
iw5_dlcgun2 xmags,attachmentUnlock,,ch_attach_unlock_type2_dlcgun2_3,,,,,,,,
iw5_dlcgun2 trackrounds,attachmentUnlock,,ch_attach_unlock_type2_dlcgun2_4,,,,,,,,
iw5_dlcgun2 quickdraw,attachmentUnlock,,ch_attach_unlock_type3_dlcgun2_1,,,,,,,,
iw5_dlcgun2 parabolicmicrophone,attachmentUnlock,,ch_attach_unlock_type3_dlcgun2_2,,,,,,,,
iw5_dlcgun2 longrange,attachmentUnlock,,ch_attach_unlock_type3_dlcgun2_3,,,,,,,,
iw5_dlcgun2 firerate,attachmentUnlock,,ch_attach_unlock_type3_dlcgun2_4,,,,,,,,
iw5_dlcgun3 opticsreddot,attachmentUnlock,,ch_attach_unlock_type1_dlcgun3_1,,,,,,,,
iw5_dlcgun3 opticseotech,attachmentUnlock,,ch_attach_unlock_type1_dlcgun3_2,,,,,,,,
iw5_dlcgun3 opticstargetenhancer,attachmentUnlock,,ch_attach_unlock_type1_dlcgun3_3,,,,,,,,
iw5_dlcgun3 opticsacog2,attachmentUnlock,,ch_attach_unlock_type1_dlcgun3_4,,,,,,,,
iw5_dlcgun3 lasersight,attachmentUnlock,,ch_attach_unlock_type2_dlcgun3_1,,,,,,,,
iw5_dlcgun3 parabolicmicrophone,attachmentUnlock,,ch_attach_unlock_type2_dlcgun3_2,,,,,,,,
iw5_dlcgun3 akimbo,attachmentUnlock,,ch_attach_unlock_type2_dlcgun3_3,,,,,,,,
iw5_dlcgun3 tactical,attachmentUnlock,,ch_attach_unlock_type3_dlcgun3_1,,,,,,,,
iw5_dlcgun3 longrange,attachmentUnlock,,ch_attach_unlock_type3_dlcgun3_2,,,,,,,,
iw5_dlcgun3 quickdraw,attachmentUnlock,,ch_attach_unlock_type3_dlcgun3_3,,,,,,,,
iw5_sac3 opticsreddot,attachmentUnlock,,,,,,,,,,
iw5_dlcgun4 quickdraw,attachmentUnlock,,ch_attach_unlock_type1_dlcgun4_1,,,,,,,,
iw5_dlcgun4 stock,attachmentUnlock,,ch_attach_unlock_type1_dlcgun4_2,,,,,,,,
iw5_dlcgun4 longrange,attachmentUnlock,,ch_attach_unlock_type1_dlcgun4_3,,,,,,,,
